word,mass,drag,restitution,warmth,age,intensity
hugh,0.1,0.0,0.0,0.2,0.2,-0.1
insert,-0.1,-0.3,0.0,-0.1,-0.2,0.1
joan,0.1,0.0,0.0,0.3,0.4,0.0
lebanon,0.5,0.0,-0.1,0.5,0.7,0.2
leeds,0.4,0.0,-0.1,0.0,0.5,0.1
legit,-0.2,-0.1,0.4,0.1,-0.6,0.3
leonard,0.2,0.0,0.0,0.2,0.4,-0.1
liquor,0.1,0.0,-0.3,0.6,0.2,0.3
loser,0.2,0.0,-0.5,-0.3,0.0,0.4
malcolm,0.3,0.0,0.0,0.2,0.4,0.1
massage,-0.2,0.3,-0.4,0.7,0.1,-0.6
matched,0.1,0.0,0.2,0.2,-0.1,0.1
messed,0.1,0.0,-0.3,0.1,-0.2,0.3
milwaukee,0.4,0.0,-0.1,0.1,0.3,0.1
musician,0.1,0.2,0.3,0.4,0.2,0.4
nato,0.5,-0.1,-0.2,-0.4,-0.1,0.3
nephew,-0.1,0.0,0.3,0.4,-0.5,0.1
notably,0.1,0.1,0.1,-0.1,0.1,0.1
orchestra,0.7,0.2,0.2,0.3,0.5,0.8
oz,-0.3,0.1,0.3,0.2,0.2,0.2
packages,0.3,0.0,-0.1,0.0,-0.2,0.0
pad,-0.3,0.2,-0.4,0.1,-0.1,-0.4
pakistani,0.3,0.0,0.0,0.4,0.5,0.2
participated,0.1,0.0,0.1,0.1,0.0,0.1
precision,0.2,-0.4,0.4,-0.5,0.0,-0.2
preservation,0.4,0.2,-0.2,-0.2,0.6,-0.3
priests,0.4,0.1,-0.3,0.1,0.8,-0.2
privately,-0.1,0.0,-0.1,-0.2,0.0,-0.6
prizes,0.1,0.3,0.5,0.4,0.1,0.5
pulls,0.3,-0.2,-0.2,0.1,0.0,0.3
qualifying,0.1,0.0,0.2,-0.2,-0.2,0.1
reasoning,0.3,0.0,0.1,-0.3,0.3,-0.3
relaxed,-0.3,0.4,-0.3,0.5,0.0,-0.7
reporters,0.2,0.0,0.2,-0.1,0.1,0.5
roses,0.0,0.4,-0.2,0.6,0.1,-0.1
rumors,-0.4,0.5,0.1,0.2,0.0,0.3
sail,0.1,0.7,0.3,0.2,0.3,0.1
salmon,0.2,-0.3,0.2,0.1,0.1,0.0
secretly,-0.3,-0.1,-0.2,-0.1,0.0,-0.6
seller,0.0,0.0,0.1,0.1,0.0,0.2
sen,-0.1,0.0,0.0,0.0,0.2,-0.1
seo,-0.5,0.2,0.2,-0.3,-0.8,0.1
sheer,-0.4,0.6,0.2,-0.2,0.0,0.2
shifts,0.1,-0.2,0.3,0.0,-0.1,0.1
simpson,0.1,0.0,0.2,0.2,-0.3,0.2
smallest,-0.7,0.1,0.1,0.0,-0.2,-0.4
specially,-0.1,0.0,0.1,0.1,-0.1,0.1
stark,0.3,-0.3,-0.4,-0.8,0.2,0.4
struggled,0.5,0.3,-0.3,0.3,0.1,0.6
sympathy,-0.2,0.3,-0.1,0.7,0.2,-0.3
tan,0.0,0.0,0.0,0.5,0.0,-0.1
teenagers,0.1,0.0,0.6,0.4,-0.7,0.5
theoretical,-0.2,0.4,-0.1,-0.5,0.1,-0.3
thumb,0.1,0.0,0.2,0.4,0.1,0.0
timber,0.6,0.0,0.1,0.3,0.4,-0.1
transparent,-0.6,0.3,0.1,-0.4,-0.1,-0.4
travis,0.1,0.0,0.2,0.2,-0.2,0.1
tweets,-0.7,0.5,0.5,0.0,-0.9,0.3
tx,0.0,0.0,0.1,0.1,-0.4,0.0
upside,-0.2,0.4,0.5,0.2,-0.2,0.2
urged,0.2,-0.3,-0.1,0.3,0.0,0.6
visitor,0.1,0.0,0.1,0.2,0.0,-0.1
vitamin,-0.3,-0.1,0.3,0.2,-0.4,0.0
void,-0.8,-0.5,-0.7,-0.9,0.8,-0.8
voluntary,-0.1,0.2,0.1,0.2,0.0,-0.2
wheat,-0.2,0.4,-0.3,0.6,0.5,-0.4
whip,0.0,-0.6,0.7,0.2,0.3,0.8
wipe,-0.2,0.2,-0.2,0.0,-0.1,-0.1
wolves,0.4,-0.1,0.2,0.1,0.6,0.7
wrist,0.0,0.0,0.2,0.4,0.1,-0.1
abused,0.6,0.0,-0.6,-0.4,0.1,0.7
acute,-0.2,-0.5,0.3,-0.1,0.1,0.5
admiral,0.5,0.0,-0.1,-0.1,0.5,0.4
amanda,0.0,0.0,0.2,0.3,-0.3,0.1
arnold,0.4,0.0,0.0,0.1,0.2,0.3
arrange,-0.1,0.0,0.1,0.0,0.0,-0.2
banana,0.1,0.2,-0.3,0.4,-0.1,0.1
behave,0.1,0.0,-0.2,-0.1,0.1,-0.2
betting,-0.1,0.1,0.4,0.3,-0.1,0.3
blair,0.1,0.0,0.1,0.0,0.1,0.0
bo,-0.2,0.0,0.3,0.1,-0.1,0.1
borrow,0.1,0.0,0.1,0.1,0.0,-0.1
camping,0.2,0.4,0.1,0.6,0.1,0.1
capitol,0.8,0.0,-0.4,-0.1,0.5,0.3
celtic,0.3,0.0,0.1,0.3,0.7,0.2
chan,-0.2,0.0,0.2,0.1,0.1,-0.1
chin,0.1,0.0,0.2,0.2,0.0,-0.1
civic,0.2,0.0,0.1,0.0,0.2,0.1
clerk,0.1,0.1,-0.1,0.0,0.2,-0.2
conclusions,0.5,0.0,-0.4,-0.1,0.1,0.1
considerably,0.3,0.1,0.0,0.0,0.0,0.2
contacted,-0.1,-0.2,0.1,0.1,-0.2,0.0
cottage,0.3,0.0,-0.2,0.7,0.4,-0.4
coup,0.6,-0.3,-0.3,0.2,0.1,0.7
criticized,0.3,-0.1,0.1,-0.4,0.0,0.5
crude,0.5,0.1,-0.5,0.3,0.5,0.3
dash,-0.4,-0.5,0.6,0.1,-0.3,0.4
decreased,-0.2,-0.2,-0.1,-0.3,0.0,-0.3
defended,0.4,0.0,0.1,0.2,0.1,0.3
demons,0.5,-0.2,0.2,0.6,0.8,0.7
deposits,0.4,0.0,-0.4,-0.2,0.3,-0.1
disclosure,0.1,0.2,0.1,0.0,0.0,0.3
disposal,0.2,-0.1,-0.5,-0.3,-0.1,-0.1
distinctive,0.1,0.0,0.3,0.1,0.0,0.3
documented,0.3,0.2,-0.3,-0.2,0.2,-0.2
donation,0.1,0.2,0.1,0.6,0.1,0.0
dragged,0.6,0.4,-0.7,0.1,0.1,0.3
drone,0.2,0.4,-0.2,-0.2,-0.5,0.2
encounters,0.1,0.0,0.2,0.2,0.1,0.2
ensuring,0.2,0.0,0.0,0.2,0.0,0.1
enterprises,0.4,0.0,0.1,0.0,0.1,0.2
escort,0.2,0.0,0.1,0.1,0.1,0.1
exams,0.3,0.1,-0.3,-0.5,0.0,0.3
firmly,0.5,-0.2,-0.3,0.0,0.1,0.3
flour,-0.3,0.6,-0.8,0.3,0.3,-0.5
gdp,0.4,0.0,-0.2,-0.5,-0.4,-0.1
geneva,0.3,0.0,0.0,-0.2,0.4,-0.1
hindu,0.3,0.0,0.1,0.5,0.8,0.1
holdings,0.5,0.0,-0.3,-0.2,0.2,-0.2
indie,-0.3,0.2,0.5,0.3,-0.5,0.2
indirect,-0.1,0.3,0.2,-0.1,0.0,-0.3
inspire,-0.2,0.5,0.5,0.7,0.1,0.5
institutional,0.6,0.1,-0.5,-0.6,0.3,-0.1
interim,-0.1,0.0,0.2,-0.1,-0.2,-0.1
interviewed,0.1,0.0,0.0,0.1,0.0,0.2
java,0.1,0.0,0.3,0.6,0.2,0.2
jefferson,0.3,0.0,0.0,0.1,0.5,0.1
jerk,0.1,-0.4,0.7,-0.1,-0.1,0.6
karl,0.3,0.0,0.0,0.0,0.4,0.1
kindly,-0.2,0.3,0.2,0.7,0.2,-0.3
kindness,-0.2,0.4,0.2,0.8,0.3,-0.2
leaked,-0.3,-0.2,-0.4,0.1,-0.3,0.2
locals,0.1,0.0,0.1,0.4,0.1,0.0
lottery,-0.2,0.3,0.6,0.2,-0.1,0.4
louise,0.0,0.0,0.1,0.3,0.2,-0.2
magnitude,0.6,-0.1,-0.2,-0.1,0.1,0.5
minus,-0.3,-0.1,0.0,-0.4,0.0,-0.2
nhs,0.2,0.0,-0.1,0.2,-0.2,0.1
noting,-0.4,0.2,0.1,0.0,0.0,-0.5
nude,0.1,0.1,0.2,0.6,0.3,0.1
organs,0.3,-0.1,-0.3,0.5,0.5,0.2
outlet,0.1,0.0,0.1,0.1,-0.2,0.1
outlets,0.1,0.0,0.1,0.1,-0.2,0.1
parameters,0.2,0.0,-0.2,-0.3,-0.1,-0.2
pause,-0.2,0.4,0.3,0.0,0.0,-0.7
pledge,0.4,0.0,-0.4,0.2,0.4,0.3
portal,0.5,0.2,-0.1,-0.1,0.6,0.2
prescription,-0.3,0.3,0.1,-0.1,-0.1,-0.1
protesters,0.4,0.0,0.2,0.4,-0.1,0.8
proving,0.1,0.0,-0.1,-0.1,0.1,0.1
publicity,-0.2,0.3,0.4,0.1,-0.4,0.5
punished,0.5,-0.2,-0.5,-0.4,0.3,0.4
puppy,-0.4,0.2,0.6,0.8,-0.8,0.3
recruitment,0.1,0.0,-0.2,-0.2,-0.3,0.1
screwed,0.2,-0.3,0.1,-0.2,-0.3,0.5
shades,-0.3,0.4,0.2,-0.4,0.1,-0.4
shakespeare,0.7,0.0,-0.3,0.2,0.7,0.3
silicon,0.2,-0.1,0.1,-0.5,-0.5,-0.2
slice,-0.3,-0.3,0.2,0.0,0.0,0.2
spelling,-0.1,0.0,0.1,0.0,0.2,-0.3
spurs,0.3,-0.2,0.4,0.1,0.5,0.3
subscribers,-0.1,0.0,0.1,0.0,-0.6,-0.1
surveys,-0.2,0.2,-0.1,-0.2,-0.2,-0.3
survivor,0.5,0.0,0.3,0.3,0.2,0.4
telegraph,0.4,0.0,-0.2,0.1,0.6,0.2
tits,0.0,0.2,0.5,0.5,-0.1,0.3
vaccine,-0.2,-0.4,0.1,-0.3,-0.4,0.1
vinyl,0.1,0.3,0.3,0.4,0.3,0.1
westminster,0.6,0.0,-0.4,-0.1,0.6,0.1
wished,-0.4,0.5,0.2,0.3,0.1,-0.5
wonders,0.1,0.3,0.3,0.4,0.5,0.2
accurately,-0.1,-0.3,0.0,-0.4,0.0,-0.2
adelaide,0.2,0.0,0.1,0.3,0.2,-0.1
affiliate,0.0,0.0,0.0,-0.3,-0.3,-0.2
alfred,0.2,0.0,-0.1,0.2,0.5,-0.1
asylum,0.6,0.0,-0.5,-0.5,0.6,0.1
barn,0.5,0.0,-0.2,0.4,0.4,-0.1
bent,0.1,0.1,0.2,-0.1,0.1,0.1
bernie,0.0,0.0,0.1,0.4,0.3,0.2
brussels,0.4,0.0,-0.2,0.0,0.4,0.0
cathedral,0.8,0.0,-0.6,-0.1,0.8,-0.3
centered,0.1,0.0,0.0,0.1,0.0,-0.3
clause,0.1,0.0,-0.2,-0.4,0.3,-0.3
cluster,0.2,0.1,-0.1,0.1,0.0,0.1
complained,0.1,0.1,-0.3,0.2,0.0,0.4
compounds,0.4,0.0,-0.2,-0.1,0.1,0.0
consistency,0.3,0.2,-0.4,0.1,0.1,-0.1
cr,-0.5,0.0,0.1,-0.2,-0.4,-0.3
cracked,0.2,-0.1,-0.5,-0.2,0.2,0.5
cylinder,0.5,-0.2,0.3,-0.3,0.0,0.1
dancer,-0.4,0.4,0.7,0.4,0.1,0.3
deaf,0.2,0.0,-0.6,-0.2,0.2,-0.8
debts,0.6,0.0,-0.7,-0.4,0.2,0.2
denial,0.3,0.1,-0.5,-0.5,0.1,0.3
digging,0.4,-0.1,-0.6,0.3,0.3,0.3
dock,0.6,0.0,0.0,-0.1,0.3,0.1
entrepreneur,0.1,0.1,0.4,0.2,-0.5,0.4
evident,0.0,0.0,0.1,0.0,0.0,0.1
expectation,0.2,0.2,0.2,0.1,-0.1,0.2
expedition,0.5,0.0,0.1,0.2,0.4,0.4
expressing,0.0,0.1,0.2,0.3,-0.1,0.3
extends,0.2,-0.1,0.3,0.0,0.0,0.1
facilitate,-0.1,-0.3,0.3,0.1,-0.2,-0.1
failures,0.5,0.0,-0.7,-0.3,0.1,0.4
feat,0.4,0.0,0.4,0.3,0.2,0.6
fossil,0.7,0.0,-0.5,-0.4,0.9,-0.4
founding,0.6,0.0,-0.2,0.2,0.6,0.3
freight,0.8,0.0,-0.4,-0.2,0.2,0.5
generating,0.2,0.0,0.3,0.4,-0.3,0.4
goddamn,0.3,-0.2,0.1,0.6,0.1,0.8
guides,0.1,0.1,0.2,0.3,0.2,-0.1
honesty,0.3,0.1,0.1,0.5,0.3,0.1
inappropriate,0.1,0.0,-0.2,0.1,-0.2,0.3
infant,-0.3,0.3,0.1,0.7,-0.9,0.6
initiated,0.2,-0.2,0.2,0.1,0.0,0.3
injection,0.1,-0.6,0.2,-0.3,-0.2,0.4
instrumental,0.3,0.0,0.2,-0.1,0.1,0.2
insult,0.2,-0.3,-0.3,0.4,0.1,0.6
interference,0.2,0.2,0.0,0.1,-0.1,0.4
interstate,0.6,-0.2,0.1,-0.2,-0.3,0.5
julian,0.1,0.0,0.2,0.2,0.3,0.0
launching,0.5,-0.4,0.5,0.5,-0.4,0.8
liking,-0.2,0.2,0.3,0.5,-0.2,0.1
linux,-0.1,-0.2,0.1,-0.4,-0.6,-0.2
luis,0.0,0.0,0.2,0.3,0.1,0.0
mates,0.1,0.1,0.3,0.6,0.1,0.2
mediterranean,0.5,0.2,0.0,0.7,0.7,0.1
neat,-0.3,-0.2,0.4,0.0,-0.1,-0.1
negotiate,0.2,0.1,0.1,0.1,0.1,0.2
neo,-0.4,-0.4,0.5,-0.2,-0.8,0.3
nicole,-0.1,0.0,0.3,0.3,-0.1,0.0
obligations,0.6,0.0,-0.6,-0.3,0.3,0.2
offset,0.0,0.0,0.2,-0.1,-0.2,0.0
outbreak,0.5,-0.3,0.2,0.5,-0.2,0.8
pal,0.0,0.1,0.3,0.5,0.1,0.2
palestine,0.6,0.0,-0.4,0.4,0.8,0.5
perfection,0.3,0.1,0.2,0.1,0.2,0.3
pigs,0.4,0.0,0.1,0.3,0.2,0.4
pirates,0.3,-0.1,0.2,0.2,0.5,0.6
posters,-0.4,0.4,-0.2,0.0,-0.2,0.1
practicing,0.1,0.0,0.1,0.1,0.0,0.2
praying,-0.1,0.3,-0.2,0.3,0.6,-0.4
probe,0.2,-0.4,0.1,-0.4,-0.3,0.1
prohibited,0.5,0.0,-0.5,-0.3,0.2,0.4
projected,-0.2,-0.3,0.2,-0.2,-0.5,0.0
propose,0.1,0.0,0.1,0.2,0.1,0.2
quarterly,0.1,0.0,-0.1,-0.2,-0.1,-0.1
recipes,-0.1,0.2,0.1,0.5,0.3,-0.1
recruiting,0.2,0.0,0.1,0.0,-0.1,0.3
refusing,0.4,0.0,-0.3,-0.2,0.0,0.5
rehabilitation,0.3,0.1,0.1,0.2,0.1,-0.1
reid,0.0,0.0,0.0,0.0,0.2,0.0
remix,-0.2,-0.1,0.6,0.1,-0.7,0.5
resistant,0.6,0.0,-0.2,-0.2,0.1,0.2
reynolds,0.1,0.0,0.0,0.1,0.3,0.0
riders,0.3,-0.2,0.3,0.2,0.2,0.4
robots,0.5,0.0,-0.1,-0.6,-0.5,0.2
rockets,0.7,-0.6,0.2,0.7,-0.4,0.9
roller,0.4,0.0,0.4,0.1,0.0,0.3
sailing,-0.2,0.6,0.1,0.2,0.4,-0.3
shapes,-0.1,0.2,0.2,-0.1,0.1,-0.1
skinny,-0.6,-0.3,0.1,-0.2,-0.2,0.1
slipped,-0.3,-0.4,0.3,-0.1,-0.1,0.1
sneak,-0.4,-0.3,0.2,-0.1,0.0,-0.7
solving,0.1,0.0,0.1,0.1,-0.1,0.0
sore,0.2,0.0,-0.4,0.4,0.0,0.3
spark,-0.7,-0.3,0.5,0.8,-0.2,0.4
speculation,-0.1,0.4,0.1,0.0,0.1,0.1
steep,0.5,-0.4,-0.3,-0.3,0.2,0.2
stevens,0.0,0.0,0.0,0.0,0.2,0.0
straw,-0.7,0.4,-0.2,0.3,0.3,-0.4
successor,0.2,0.0,0.0,0.0,0.1,0.1
targeting,0.3,-0.4,-0.1,-0.2,-0.3,0.4
triggered,0.2,-0.4,0.4,0.3,-0.5,0.7
troubles,0.5,0.0,-0.4,0.1,0.2,0.3
uncertain,-0.2,0.3,-0.2,-0.2,0.0,-0.3
upload,-0.5,0.2,0.3,-0.4,-0.8,0.0
vector,0.1,-0.4,0.2,-0.5,-0.4,0.2
violations,0.4,0.0,-0.4,-0.3,0.1,0.6
weigh,0.4,0.0,-0.2,0.0,0.1,0.0
whatsoever,0.0,0.2,0.0,0.0,0.2,0.3
wicked,0.3,-0.2,0.2,0.1,0.4,0.5
abraham,0.5,0.0,-0.2,0.3,0.9,0.2
absent,-0.4,0.4,-0.3,-0.6,0.1,-0.6
acoustic,-0.2,0.3,0.3,0.4,0.1,0.3
adapt,0.0,0.1,0.5,0.1,-0.1,0.1
ancestors,0.6,0.0,-0.4,0.3,0.8,-0.1
archive,0.5,0.1,-0.3,-0.2,0.7,-0.4
atomic,0.7,-0.3,0.2,0.6,-0.2,0.8
bean,-0.3,-0.1,0.1,0.3,0.2,-0.5
bicycle,0.2,0.0,0.4,0.1,0.1,0.1
bryan,0.0,0.0,0.0,0.1,0.0,0.0
bump,0.1,-0.2,0.6,0.0,-0.2,0.4
buttons,-0.2,0.2,0.3,0.1,0.0,0.1
cart,0.3,0.0,-0.1,0.2,0.3,0.2
circus,0.4,0.3,0.6,0.5,0.3,0.7
claire,-0.2,0.1,0.1,0.2,-0.1,-0.1
cocaine,-0.4,0.6,-0.5,0.3,-0.1,0.6
cohen,0.1,0.0,0.0,0.0,0.2,0.0
colleague,0.1,0.0,0.0,0.2,0.0,0.0
compelling,0.4,-0.2,0.2,0.3,0.0,0.5
compiled,0.3,0.1,-0.2,-0.3,-0.3,-0.2
complications,0.4,0.3,-0.4,-0.1,0.0,0.3
construct,0.5,0.0,0.1,-0.1,0.0,0.2
cord,-0.1,0.3,0.2,0.1,0.1,-0.1
crowded,0.5,0.2,-0.3,0.4,-0.1,0.6
cyber,-0.3,-0.4,0.5,-0.6,-0.8,0.3
dale,0.2,0.0,-0.1,0.3,0.4,-0.3
debates,0.3,0.2,0.2,0.2,0.3,0.6
defendant,0.4,0.0,-0.2,-0.2,0.2,0.1
delays,0.3,0.6,-0.5,-0.2,0.0,-0.2
dense,0.8,-0.1,-0.5,0.0,0.1,0.1
desperately,0.3,0.3,-0.1,0.4,-0.1,0.8
doctrine,0.7,0.1,-0.6,-0.3,0.7,0.2
expose,0.1,-0.2,0.1,0.1,0.0,0.6
financially,0.1,0.0,-0.1,-0.4,-0.1,-0.1
freshman,-0.2,0.0,0.4,0.2,-0.8,0.2
furious,0.5,-0.4,0.3,0.8,-0.1,0.9
gameplay,-0.2,-0.1,0.6,0.0,-0.7,0.3
geography,0.6,0.2,-0.3,0.1,0.6,-0.2
gig,-0.1,-0.1,0.5,0.4,-0.4,0.7
habitat,0.3,0.1,-0.1,0.4,0.5,-0.2
harbour,0.7,0.0,-0.3,0.2,0.5,-0.3
hazard,0.4,-0.1,0.1,0.3,0.0,0.7
hydrogen,-0.8,0.9,0.3,-0.1,0.2,0.4
implies,0.0,0.2,0.0,-0.1,0.0,-0.4
intact,0.3,0.0,0.2,0.0,0.2,-0.2
intake,0.2,-0.3,0.0,-0.1,-0.2,0.1
irrelevant,-0.3,0.4,-0.2,-0.3,-0.1,-0.3
jaw,0.3,-0.3,0.1,0.2,0.4,0.3
jin,0.1,0.4,0.2,0.2,0.5,0.1
kitty,-0.5,0.3,0.7,0.7,-0.7,0.2
lauren,-0.1,0.1,0.1,0.3,-0.2,-0.1
lawn,0.1,0.2,-0.2,0.3,0.1,-0.4
manufacture,0.4,0.0,-0.1,-0.3,-0.2,0.3
martha,0.0,0.0,0.0,0.3,0.4,0.0
medals,0.2,-0.1,0.2,-0.1,0.3,0.3
mercedes,0.6,-0.3,0.2,-0.1,-0.1,0.4
mistaken,0.1,0.2,-0.2,-0.2,-0.1,0.2
moses,0.6,0.0,-0.4,0.5,0.9,0.6
nashville,0.3,0.0,0.0,0.4,0.1,0.4
nebraska,0.3,0.1,-0.2,0.1,0.2,-0.3
needle,-0.5,-0.7,0.1,-0.5,0.2,0.2
ol,-0.1,0.0,0.0,0.3,0.5,-0.2
olds,0.5,0.0,0.2,0.0,0.5,0.2
organize,0.1,0.0,0.1,-0.2,-0.2,0.0
ottawa,0.3,0.0,-0.1,-0.5,0.1,-0.1
oval,-0.2,-0.2,0.4,0.0,0.3,-0.3
pity,0.4,0.1,-0.5,0.3,0.3,-0.4
pond,0.3,0.0,-0.4,-0.2,0.4,-0.5
porter,0.3,0.0,-0.2,0.4,0.4,0.0
portions,0.0,0.0,-0.1,0.0,0.0,-0.1
prey,0.0,-0.2,-0.4,0.3,0.8,0.3
prophet,0.5,0.3,-0.2,0.5,0.9,0.5
raymond,0.0,0.0,0.0,0.1,0.2,0.0
recalled,0.1,0.0,0.2,0.1,0.3,-0.3
reduces,-0.2,-0.1,-0.2,-0.2,-0.1,-0.3
referendum,0.5,0.1,-0.2,0.3,0.2,0.4
refugee,0.2,0.3,-0.5,0.1,0.6,0.2
regulated,0.2,0.0,-0.3,-0.4,-0.2,-0.2
rounded,0.0,-0.1,0.5,0.1,0.1,-0.3
ruby,0.4,0.0,0.2,0.6,0.7,0.3
rushed,-0.1,-0.4,0.3,0.4,-0.6,0.6
sanders,0.2,0.0,-0.4,0.3,0.1,0.5
satisfy,0.3,0.0,-0.1,0.5,0.2,-0.2
scales,0.3,0.2,0.1,-0.4,0.6,0.1
seasonal,0.0,0.2,0.3,0.1,0.5,-0.2
segments,-0.1,0.0,-0.1,-0.1,-0.2,-0.3
sensible,0.2,0.0,0.0,-0.1,0.2,-0.3
sequel,0.1,0.0,0.2,0.0,-0.3,0.2
shifted,0.2,-0.1,0.0,0.1,0.0,0.1
shifting,0.1,0.2,0.1,0.1,-0.3,0.1
shining,-0.7,-0.3,0.3,0.6,0.2,0.4
slower,0.3,0.5,-0.5,-0.2,0.2,-0.4
spinning,0.0,0.4,0.5,0.3,0.1,0.3
stanford,0.4,0.0,-0.2,0.2,0.2,-0.1
stepping,0.1,-0.1,0.2,0.0,0.2,-0.2
teammates,0.3,0.0,0.4,0.6,-0.1,0.5
touches,-0.5,0.5,-0.2,0.5,0.1,-0.5
township,0.4,0.0,-0.3,0.3,0.4,-0.2
travelled,0.2,0.0,0.2,0.2,0.4,0.0
twisted,0.2,0.2,0.4,0.1,0.3,0.3
usb,-0.4,-0.1,0.1,-0.5,-0.8,-0.6
vienna,0.4,0.2,-0.1,0.3,0.6,0.3
wade,0.3,0.2,-0.4,0.1,0.0,-0.1
whale,0.9,0.0,-0.2,0.2,0.5,0.3
writings,0.1,0.4,-0.3,0.1,0.4,-0.3
admire,-0.1,0.1,0.2,0.5,0.0,0.2
af,-0.5,0.0,0.3,0.0,-0.8,0.4
amber,0.2,0.1,-0.1,0.6,0.6,-0.2
ankle,0.1,0.0,0.1,0.2,0.0,0.0
armor,0.7,0.0,-0.3,-0.2,0.6,0.4
autism,0.2,0.1,-0.2,0.0,0.0,-0.1
bachelor,0.1,0.0,0.2,0.1,-0.1,0.1
berry,-0.3,0.0,0.2,0.3,-0.2,-0.1
billions,0.8,0.3,0.1,0.0,0.2,0.5
brady,0.0,0.0,0.1,0.1,-0.2,0.1
brisbane,0.2,0.0,0.0,0.4,0.1,0.0
bulls,0.6,-0.2,0.2,0.3,0.2,0.6
bullying,0.4,-0.1,-0.4,-0.5,0.1,0.6
capitalism,0.6,0.0,-0.2,-0.3,0.2,0.3
caution,0.1,0.3,-0.2,-0.1,0.1,-0.4
certification,0.2,0.2,-0.3,-0.2,0.1,-0.2
characteristic,0.0,0.0,0.0,0.0,0.0,0.0
clan,0.4,0.0,-0.1,0.4,0.7,0.3
clash,0.3,-0.3,0.4,0.2,0.1,0.8
columns,0.7,0.0,-0.4,-0.1,0.7,-0.1
compatible,-0.1,0.1,0.3,0.2,-0.1,-0.1
concerts,0.3,0.2,0.4,0.5,-0.1,0.8
condemned,0.6,-0.3,-0.6,-0.6,0.3,0.4
configuration,0.1,0.1,-0.1,-0.3,-0.2,-0.2
continuously,0.0,0.1,0.1,0.0,0.0,0.1
convincing,0.2,0.0,0.0,0.2,0.0,0.3
coupled,0.2,0.0,0.1,0.3,0.0,0.0
curiosity,-0.2,0.4,0.5,0.3,0.0,0.2
delight,-0.3,0.5,0.6,0.6,-0.1,0.4
determining,0.2,-0.1,-0.1,-0.1,0.0,0.1
entities,0.1,0.2,-0.2,-0.4,0.2,-0.2
exceptions,-0.1,0.2,0.2,-0.1,0.0,0.1
explosive,0.4,-0.4,0.5,0.7,-0.2,0.9
flooding,0.7,-0.1,-0.5,-0.2,0.3,0.6
fortunate,-0.1,0.3,0.3,0.5,0.1,0.1
fortunately,-0.1,0.3,0.3,0.4,0.0,0.0
foundations,0.8,0.0,-0.5,0.1,0.6,-0.1
frontier,0.4,0.2,0.1,0.2,0.4,0.3
frustrating,0.3,0.1,-0.3,0.3,-0.1,0.5
frustration,0.4,0.1,-0.4,0.3,0.0,0.5
geographic,0.3,0.1,-0.2,-0.2,0.3,-0.2
glenn,0.0,0.0,0.0,0.1,0.1,0.0
grande,0.4,0.1,0.2,0.2,0.1,0.4
grasp,0.3,-0.2,-0.2,0.2,0.1,0.2
handy,-0.2,0.0,0.3,0.3,-0.2,0.0
hardcore,0.5,-0.3,0.2,0.3,-0.3,0.8
harmful,0.4,-0.2,-0.3,-0.4,0.1,0.4
headache,0.6,0.0,-0.5,0.4,0.0,0.5
hers,-0.1,0.0,0.0,0.1,0.0,-0.2
hispanic,0.1,0.0,0.1,0.4,0.2,0.1
incentive,0.1,0.2,0.4,0.1,-0.1,0.2
inclusive,0.2,0.2,0.2,0.3,-0.2,0.0
infections,0.3,0.4,-0.4,0.6,0.0,0.5
jackie,-0.1,0.0,0.2,0.2,-0.1,0.1
joel,0.0,0.0,0.1,0.1,0.0,0.0
kissing,-0.2,0.3,0.3,0.8,-0.1,0.2
lanes,0.4,-0.1,-0.2,-0.1,0.1,0.0
licence,0.1,0.2,-0.3,-0.3,0.1,-0.1
lungs,-0.2,0.4,0.4,0.5,0.2,0.2
madness,0.5,0.1,-0.1,0.3,0.3,0.7
mandate,0.5,0.0,-0.4,-0.2,0.2,0.4
manga,-0.2,0.2,0.3,0.2,-0.5,0.3
memorable,0.2,0.2,0.2,0.4,0.1,0.2
merger,0.6,0.0,-0.5,-0.3,0.0,0.1
minorities,0.2,0.0,0.0,0.1,0.1,0.1
nj,0.0,0.0,0.0,0.0,-0.2,0.0
occurring,0.0,0.0,0.1,0.0,-0.1,-0.1
organizing,0.1,0.0,0.2,0.1,-0.1,0.1
performs,0.1,0.0,0.3,0.3,0.0,0.4
ph,-0.2,0.0,0.0,-0.2,-0.2,-0.2
po,-0.2,0.0,0.0,0.0,0.0,-0.3
poker,0.1,0.0,0.3,0.2,0.2,0.2
portable,-0.4,0.1,0.4,0.0,-0.4,-0.1
priced,0.0,0.1,-0.1,-0.2,-0.2,-0.1
quebec,0.3,0.0,-0.2,-0.4,0.3,0.0
randomly,-0.3,0.3,0.6,0.0,-0.3,0.1
rankings,0.1,0.1,0.1,-0.3,-0.1,0.0
realizing,0.1,0.2,0.2,0.3,-0.1,0.2
resign,0.4,-0.1,-0.6,-0.4,0.1,-0.3
revealing,-0.1,0.3,0.2,0.3,0.0,0.2
rico,0.0,0.0,0.2,0.5,0.0,0.2
robbery,0.5,-0.2,-0.2,0.2,0.1,0.7
rub,-0.1,0.1,-0.2,0.5,0.0,-0.2
runners,0.0,-0.3,0.6,0.4,-0.2,0.3
sally,-0.1,0.0,0.3,0.3,0.1,0.1
scattered,-0.3,0.5,0.1,-0.1,0.0,-0.2
